Tijdstempel,Invuller 2,Datum,Jaar,Locatie,actie,fuiklengte,Net verhoogd?,lat_vijver,long_vijver,lat_grid,long_grid,Type,locationID,Organisation,eventID,no_fuiken,fuikNr,Opmerkingen,L1,L0,L2,M2,AV,AM,L00,M1,Hoek,fuiktype,larven_fuik,juveniel_fuik,adult_fuik,totaal_fuik,correctie_factor,larven_corrected,juveniel_corrected,adult_corrected,totaal_fuik_corrected,MX,AX,LX
2022-07-05T08:58:25Z,NA,2022-07-05,2022,laakdal 32c,Afvangst,NA,TRUE,51.076664,4.979137,51.078063716224285,4.979815572790701,Stilstaand,8dd8b062-2159-4ffb-bb54-2902bcaf4652,Natuurwerk,05-07-2022_laakdal 32c,9,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-06T08:53:00Z,Kris Meeus,2022-07-06,2022,herselt 28,Afvangst,NA,TRUE,51.031191,4.855595,51.02762558476497,4.856650037904505,Stilstaand,99BDEF54-B094-4E05-95DD-CA9ACB03CC39,Natuurwerk,06-07-2022_herselt 28,20,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-06T11:38:13Z,NA,2022-07-06,2022,laakdal 30c,Afvangst,NA,TRUE,51.075223,4.978382,51.078063716224285,4.979815572790701,Stilstaand,e8165c62-451a-4d96-882f-468098023cc4,Natuurwerk,06-07-2022_laakdal 30c,9,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-06T08:51:19Z,NA,2022-07-06,2022,laakdal 32c,Afvangst,NA,TRUE,51.076664,4.979137,51.078063716224285,4.979815572790701,Stilstaand,8dd8b062-2159-4ffb-bb54-2902bcaf4652,Natuurwerk,06-07-2022_laakdal 32c,9,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-07T08:47:13Z,Kris Meeus,2022-07-07,2022,herselt 28,Afvangst,NA,FALSE,51.031191,4.855595,51.02762558476497,4.856650037904505,Stilstaand,99BDEF54-B094-4E05-95DD-CA9ACB03CC39,Natuurwerk,07-07-2022_herselt 28,20,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-07T11:16:19Z,NA,2022-07-07,2022,laakdal 30c,Afvangst,NA,TRUE,51.075223,4.978382,51.078063716224285,4.979815572790701,Stilstaand,e8165c62-451a-4d96-882f-468098023cc4,Natuurwerk,07-07-2022_laakdal 30c,9,Fuik 1,NA,NA,1,NA,1,NA,NA,NA,NA,45,enkele fuik,1,1,0,2,1,1,1,0,2,NA,NA,NA
2022-07-07T08:39:26Z,NA,2022-07-07,2022,laakdal 32c,Afvangst,NA,TRUE,51.076664,4.979137,51.078063716224285,4.979815572790701,Stilstaand,8dd8b062-2159-4ffb-bb54-2902bcaf4652,Natuurwerk,07-07-2022_laakdal 32c,9,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-07T12:28:25Z,NA,2022-07-07,2022,laakdal 46,Afvangst,13m,TRUE,51.075456,4.978373,51.078063716224285,4.979815572790701,Stilstaand,10AFB11D-0BEB-4E33-8446-433D3E834C10,Natuurwerk,07-07-2022_laakdal 46,1,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-08T09:02:38Z,Kris Meeus,2022-07-08,2022,herselt 28,Afvangst,NA,TRUE,51.031191,4.855595,51.02762558476497,4.856650037904505,Stilstaand,99BDEF54-B094-4E05-95DD-CA9ACB03CC39,Natuurwerk,08-07-2022_herselt 28,20,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-08T11:43:13Z,NA,2022-07-08,2022,laakdal 30b,Afvangst,13m,TRUE,51.075093,4.979008,51.078063716224285,4.979815572790701,Stilstaand,92777d67-9553-48cc-b78e-2f8325715769,Natuurwerk,08-07-2022_laakdal 30b,1,Fuik 1,NA,NA,NA,NA,1,NA,NA,NA,NA,45,dubbele fuik,0,1,0,1,1,0,1,0,1,NA,NA,NA
2022-07-08T09:06:44Z,NA,2022-07-08,2022,laakdal 32c,Afvangst,13m,TRUE,51.076664,4.979137,51.078063716224285,4.979815572790701,Stilstaand,8dd8b062-2159-4ffb-bb54-2902bcaf4652,Natuurwerk,08-07-2022_laakdal 32c,1,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-08T11:40:25Z,NA,2022-07-08,2022,laakdal 46,Afvangst,13m,TRUE,51.075456,4.978373,51.078063716224285,4.979815572790701,Stilstaand,10AFB11D-0BEB-4E33-8446-433D3E834C10,Natuurwerk,08-07-2022_laakdal 46,1,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-12T15:20:28Z,NA,2022-07-12,2022,scheps 38,Afvangst,NA,TRUE,51.125078,5.117866,51.12897284100258,5.117502587669884,Stilstaand,06E7D771-6B28-4F7B-A26F-7AC3A8C7A4DE,Natuurwerk,12-07-2022_scheps 38,5,Fuik 1,NA,NA,NA,NA,NA,1,NA,NA,NA,45,enkele fuik,0,0,1,1,1,0,0,1,1,NA,NA,NA
2022-07-12T08:50:23Z,NA,2022-07-12,2022,scheps 40,Afvangst,NA,TRUE,51.137962,5.140902,51.139135215063796,5.145075713936071,Stilstaand,F839D846-F59A-4D49-AE3A-724B06CE89E4,Natuurwerk,12-07-2022_scheps 40,18,Fuik 1,NA,5,6,27,NA,NA,NA,0,NA,45,enkele fuik,38,0,0,38,1,38,0,0,38,NA,NA,NA
2022-07-13T14:05:12Z,NA,2022-07-13,2022,scheps 38,Afvangst,NA,TRUE,51.125078,5.117866,51.12897284100258,5.117502587669884,Stilstaand,06E7D771-6B28-4F7B-A26F-7AC3A8C7A4DE,Natuurwerk,13-07-2022_scheps 38,5,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-13T09:15:56Z,NA,2022-07-13,2022,scheps 40,Afvangst,NA,TRUE,51.137962,5.140902,51.139135215063796,5.145075713936071,Stilstaand,F839D846-F59A-4D49-AE3A-724B06CE89E4,Natuurwerk,13-07-2022_scheps 40,18,Fuik 1,NA,1,2,3,3,NA,NA,NA,0,45,enkele fuik,6,3,0,9,1,6,3,0,9,NA,NA,NA
2022-07-14T14:11:51Z,Kris Meeus,2022-07-14,2022,scheps 38,Afvangst,NA,TRUE,51.125078,5.117866,51.12897284100258,5.117502587669884,Stilstaand,06E7D771-6B28-4F7B-A26F-7AC3A8C7A4DE,Natuurwerk,14-07-2022_scheps 38,5,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-14T09:22:14Z,Kris Meeus,2022-07-14,2022,scheps 40,Afvangst,NA,TRUE,51.137962,5.140902,51.139135215063796,5.145075713936071,Stilstaand,F839D846-F59A-4D49-AE3A-724B06CE89E4,Natuurwerk,14-07-2022_scheps 40,19,Fuik 1,NA,1,NA,3,NA,NA,NA,NA,1,45,enkele fuik,4,1,0,5,1,4,1,0,5,NA,NA,NA
2022-07-15T10:09:30Z,NA,2022-07-15,2022,scheps 38,Afvangst,NA,TRUE,51.125078,5.117866,51.12897284100258,5.117502587669884,Stilstaand,06E7D771-6B28-4F7B-A26F-7AC3A8C7A4DE,Natuurwerk,15-07-2022_scheps 38,5,Fuik 1,NA,NA,NA,NA,NA,1,NA,NA,NA,45,enkele fuik,0,0,1,1,1,0,0,1,1,NA,NA,NA
2022-07-15T10:57:25Z,NA,2022-07-15,2022,scheps 40,Afvangst,NA,TRUE,51.137962,5.140902,51.139135215063796,5.145075713936071,Stilstaand,F839D846-F59A-4D49-AE3A-724B06CE89E4,Natuurwerk,15-07-2022_scheps 40,20,Fuik 1,NA,NA,1,1,NA,NA,1,NA,NA,45,enkele fuik,2,0,1,3,1,2,0,1,3,NA,NA,NA
2022-07-19T07:09:15Z,NA,2022-07-19,2022,molse nete 27,Afvangst,NA,TRUE,51.187407,5.159299,51.18456088293367,5.154624092111516,Stilstaand,13C21386-73BD-4394-BF8C-D621BB1AE140,Natuurwerk,19-07-2022_molse nete 27,10,Fuik 1,NA,NA,27,3,NA,NA,NA,NA,NA,45,enkele fuik,30,0,0,30,1,30,0,0,30,NA,NA,NA
2022-07-19T08:17:27Z,NA,2022-07-19,2022,molse nete 29,Afvangst,NA,TRUE,51.18624,5.159379,51.18456088293367,5.154624092111516,NA,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,Natuurwerk,19-07-2022_molse nete 29,10,Fuik 1,NA,NA,NA,11,NA,NA,NA,NA,2,45,enkele fuik,11,2,0,13,1,11,2,0,13,NA,NA,NA
2022-07-20T09:23:48Z,NA,2022-07-20,2022,antbal0342,Afvangst,NA,TRUE,51.186533,5.158883,51.18456088293367,5.154624092111516,Stilstaand,8C17BEDF-B841-417C-B379-1D11FDDAA8B5,Natuurwerk,20-07-2022_antbal0342,5,Fuik 1,NA,NA,NA,5,NA,NA,NA,NA,NA,45,enkele fuik,5,0,0,5,1,5,0,0,5,NA,NA,NA
2022-07-20T06:52:36Z,NA,2022-07-20,2022,molse nete 27,Afvangst,NA,TRUE,51.187407,5.159299,51.18456088293367,5.154624092111516,Stilstaand,13C21386-73BD-4394-BF8C-D621BB1AE140,Natuurwerk,20-07-2022_molse nete 27,10,Fuik 1,NA,5,37,3,1,NA,NA,NA,NA,45,enkele fuik,45,1,0,46,1,45,1,0,46,NA,NA,NA
2022-07-20T08:28:22Z,NA,2022-07-20,2022,molse nete 29,Afvangst,NA,TRUE,51.18624,5.159379,51.18456088293367,5.154624092111516,NA,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,Natuurwerk,20-07-2022_molse nete 29,9,Fuik 1,NA,4,NA,1,2,NA,NA,NA,5,45,enkele fuik,5,7,0,12,1,5,7,0,12,NA,NA,NA
2022-07-21T10:24:47Z,Kris Meeus,2022-07-21,2022,antbal0342,Afvangst,NA,TRUE,51.186533,5.158883,51.18456088293367,5.154624092111516,Stilstaand,8C17BEDF-B841-417C-B379-1D11FDDAA8B5,Natuurwerk,21-07-2022_antbal0342,5,Fuik 1,NA,NA,2,NA,NA,NA,NA,NA,NA,45,enkele fuik,2,0,0,2,1,2,0,0,2,NA,NA,NA
2022-07-21T07:15:52Z,Kris Meeus,2022-07-21,2022,molse nete 27,Afvangst,NA,TRUE,51.187407,5.159299,51.18456088293367,5.154624092111516,Stilstaand,13C21386-73BD-4394-BF8C-D621BB1AE140,Natuurwerk,21-07-2022_molse nete 27,10,Fuik 1,NA,15,43,4,1,NA,NA,NA,NA,45,enkele fuik,62,1,0,63,1,62,1,0,63,NA,NA,NA
2022-07-21T09:44:38Z,Kris Meeus,2022-07-21,2022,molse nete 29,Afvangst,NA,TRUE,51.18624,5.159379,51.18456088293367,5.154624092111516,NA,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,Natuurwerk,21-07-2022_molse nete 29,10,Fuik 1,NA,NA,NA,6,1,NA,NA,NA,4,45,enkele fuik,6,5,0,11,1,6,5,0,11,NA,NA,NA
2022-07-22T10:34:22Z,Kris Meeus,2022-07-22,2022,antbal0342,Afvangst,NA,TRUE,51.186533,5.158883,51.18456088293367,5.154624092111516,Stilstaand,8C17BEDF-B841-417C-B379-1D11FDDAA8B5,Natuurwerk,22-07-2022_antbal0342,5,Fuik 1,NA,NA,NA,1,NA,NA,NA,NA,NA,45,enkele fuik,1,0,0,1,1,1,0,0,1,NA,NA,NA
2022-07-22T07:09:17Z,Kris Meeus,2022-07-22,2022,molse nete 27,Afvangst,NA,TRUE,51.187407,5.159299,51.18456088293367,5.154624092111516,Stilstaand,13C21386-73BD-4394-BF8C-D621BB1AE140,Natuurwerk,22-07-2022_molse nete 27,10,Fuik 1,NA,16,7,16,1,NA,NA,NA,NA,45,enkele fuik,39,1,0,40,1,39,1,0,40,NA,NA,NA
2022-07-22T09:31:11Z,Kris Meeus,2022-07-22,2022,molse nete 29,Afvangst,NA,TRUE,51.18624,5.159379,51.18456088293367,5.154624092111516,NA,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,Natuurwerk,22-07-2022_molse nete 29,10,Fuik 1,NA,NA,NA,4,NA,NA,NA,NA,4,45,enkele fuik,4,4,0,8,1,4,4,0,8,NA,NA,NA
2022-07-26T08:48:58Z,NA,2022-07-26,2022,scheps 39,Afvangst,NA,TRUE,51.119457,5.142542,51.121203306685466,5.146963439827429,Stilstaand,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,Natuurwerk,26-07-2022_scheps 39,15,Fuik 1,NA,NA,1,4,NA,NA,NA,1,1,45,enkele fuik,6,1,0,7,1,6,1,0,7,NA,NA,NA
2022-07-26T13:17:39Z,NA,2022-07-26,2022,scheps 40,Afvangst,NA,TRUE,51.137962,5.140902,51.139135215063796,5.145075713936071,Stilstaand,F839D846-F59A-4D49-AE3A-724B06CE89E4,Natuurwerk,26-07-2022_scheps 40,10,Fuik 1,NA,NA,NA,1,1,NA,NA,NA,NA,45,enkele fuik,1,1,0,2,1,1,1,0,2,NA,NA,NA
2022-07-27T08:44:25Z,NA,2022-07-27,2022,scheps 39,Afvangst,NA,TRUE,51.119457,5.142542,51.121203306685466,5.146963439827429,Stilstaand,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,Natuurwerk,27-07-2022_scheps 39,15,Fuik 1,NA,8,6,17,NA,NA,NA,NA,NA,45,enkele fuik,31,0,0,31,1,31,0,0,31,NA,NA,NA
2022-07-27T12:24:11Z,NA,2022-07-27,2022,scheps 40,Afvangst,NA,TRUE,51.137962,5.140902,51.139135215063796,5.145075713936071,Stilstaand,F839D846-F59A-4D49-AE3A-724B06CE89E4,Natuurwerk,27-07-2022_scheps 40,11,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-28T08:41:37Z,NA,2022-07-28,2022,scheps 39,Afvangst,NA,TRUE,51.119457,5.142542,51.121203306685466,5.146963439827429,Stilstaand,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,Natuurwerk,28-07-2022_scheps 39,15,Fuik 1,NA,3,NA,2,NA,1,NA,NA,2,45,enkele fuik,5,2,1,8,1,5,2,1,8,NA,NA,NA
2022-07-28T12:33:17Z,NA,2022-07-28,2022,scheps 40,Afvangst,NA,TRUE,51.137962,5.140902,51.139135215063796,5.145075713936071,Stilstaand,F839D846-F59A-4D49-AE3A-724B06CE89E4,Natuurwerk,28-07-2022_scheps 40,11,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-07-29T08:31:33Z,NA,2022-07-29,2022,scheps 39,Afvangst,NA,TRUE,51.119457,5.142542,51.121203306685466,5.146963439827429,Stilstaand,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,Natuurwerk,29-07-2022_scheps 39,15,Fuik 1,NA,1,NA,2,NA,NA,NA,NA,NA,45,enkele fuik,3,0,0,3,1,3,0,0,3,NA,NA,NA
2022-07-29T12:18:11Z,NA,2022-07-29,2022,scheps 40,Afvangst,NA,TRUE,51.137962,5.140902,51.139135215063796,5.145075713936071,Stilstaand,F839D846-F59A-4D49-AE3A-724B06CE89E4,Natuurwerk,29-07-2022_scheps 40,10,Fuik 1,NA,NA,NA,NA,2,NA,NA,NA,NA,45,enkele fuik,0,2,0,2,1,0,2,0,2,NA,NA,NA
2022-08-14T11:24:26Z,Kris Meeus,2022-08-14,2022,laakdal 28,Afvangst,NA,TRUE,51.07617,4.980518,51.078063716224285,4.979815572790701,Stilstaand,dee6de91-ec4a-4fe7-ad5b-f291ab15e737,Natuurwerk,14-08-2022_laakdal 28,4,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-08-14T08:33:59Z,Kris Meeus,2022-08-14,2022,meerhout 13,Afvangst,NA,TRUE,51.14561,5.061118,51.144489224710846,5.058550586864127,Stilstaand,8731AF96-CC5E-44B2-A8E8-AF9AC37F7E76,Natuurwerk,14-08-2022_meerhout 13,6,Fuik 1,NA,6,1,35,8,NA,1,1,1,45,enkele fuik,43,9,1,53,1,43,9,1,53,NA,NA,NA
2022-09-06T09:16:42Z,Kris Meeus,2022-09-06,2022,scheps 20,Afvangst,NA,TRUE,51.144053,5.156133,51.139730941023224,5.1593375832020785,Stilstaand,03167d3d-4f00-42b8-b8be-fbe739205a3c,Natuurwerk,06-09-2022_scheps 20,8,Fuik 1,NA,3,51,5,6,NA,NA,NA,2,45,enkele fuik,59,8,0,67,1,59,8,0,67,NA,NA,NA
2022-09-07T08:55:58Z,NA,2022-09-07,2022,scheps 20,Afvangst,NA,TRUE,51.144053,5.156133,51.139730941023224,5.1593375832020785,Stilstaand,03167d3d-4f00-42b8-b8be-fbe739205a3c,Natuurwerk,07-09-2022_scheps 20,8,Fuik 1,NA,NA,42,2,1,NA,1,NA,1,45,enkele fuik,44,2,1,47,1,44,2,1,47,NA,NA,NA
2022-09-08T08:46:31Z,NA,2022-09-08,2022,scheps 20,Afvangst,NA,TRUE,51.144053,5.156133,51.139730941023224,5.1593375832020785,Stilstaand,03167d3d-4f00-42b8-b8be-fbe739205a3c,Natuurwerk,08-09-2022_scheps 20,9,Fuik 1,NA,NA,19,NA,NA,NA,NA,NA,1,45,enkele fuik,19,1,0,20,1,19,1,0,20,NA,NA,NA
2022-09-09T08:51:43Z,NA,2022-09-09,2022,scheps 20,Afvangst,NA,TRUE,51.144053,5.156133,51.139730941023224,5.1593375832020785,Stilstaand,03167d3d-4f00-42b8-b8be-fbe739205a3c,Natuurwerk,09-09-2022_scheps 20,10,Fuik 1,NA,2,20,NA,5,NA,NA,NA,2,45,enkele fuik,22,7,0,29,1,22,7,0,29,NA,NA,NA
2022-09-13T10:24:00Z,NA,2022-09-13,2022,nijlen l9,Afvangst,13m,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,13-09-2022_nijlen l9,4,Fuik 1,Garnaal,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-13T09:10:50Z,NA,2022-09-13,2022,scheps 39,Afvangst,NA,TRUE,51.119457,5.142542,51.121203306685466,5.146963439827429,Stilstaand,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,Natuurwerk,13-09-2022_scheps 39,10,Fuik 1,NA,NA,NA,NA,NA,1,NA,NA,NA,45,enkele fuik,0,0,1,1,1,0,0,1,1,NA,NA,NA
2022-09-13T13:43:06Z,NA,2022-09-13,2022,scheps 41,Afvangst,NA,NA,51.120201,5.145482,51.121203306685466,5.146963439827429,Stilstaand,89FF8F2D-DE88-49E0-95F6-D0EA5A15D42F,Natuurwerk,13-09-2022_scheps 41,5,Fuik 1,NA,1,25,NA,NA,NA,NA,NA,NA,NA,enkele fuik,26,0,0,26,1,26,0,0,26,NA,NA,NA
2022-09-15T11:36:16Z,NA,2022-09-14,2022,scheps 39,Afvangst,NA,TRUE,51.119457,5.142542,51.121203306685466,5.146963439827429,Stilstaand,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,Natuurwerk,14-09-2022_scheps 39,11,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-15T08:59:48Z,NA,2022-09-14,2022,scheps 41,Afvangst,NA,TRUE,51.120201,5.145482,51.121203306685466,5.146963439827429,Stilstaand,89FF8F2D-DE88-49E0-95F6-D0EA5A15D42F,Natuurwerk,14-09-2022_scheps 41,5,Fuik 1,NA,34,1,NA,NA,NA,NA,NA,NA,45,enkele fuik,35,0,0,35,1,35,0,0,35,NA,NA,NA
2022-09-15T08:54:21Z,NA,2022-09-14,2022,scheps 42,Afvangst,NA,TRUE,51.119898,5.145531,51.121203306685466,5.146963439827429,Stilstaand,323F5909-B7D0-4A77-AC74-D9EF1DFB812A,Natuurwerk,14-09-2022_scheps 42,3,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-15T12:00:55Z,NA,2022-09-15,2022,scheps 39,Afvangst,NA,TRUE,51.119457,5.142542,51.121203306685466,5.146963439827429,Stilstaand,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,Natuurwerk,15-09-2022_scheps 39,6,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-15T09:24:01Z,NA,2022-09-15,2022,scheps 41,Afvangst,NA,TRUE,51.120201,5.145482,51.121203306685466,5.146963439827429,Stilstaand,89FF8F2D-DE88-49E0-95F6-D0EA5A15D42F,Natuurwerk,15-09-2022_scheps 41,8,Fuik 1,NA,NA,28,NA,NA,NA,NA,NA,NA,45,enkele fuik,28,0,0,28,1,28,0,0,28,NA,NA,NA
2022-09-15T09:17:17Z,NA,2022-09-15,2022,scheps 42,Afvangst,NA,TRUE,51.119898,5.145531,51.121203306685466,5.146963439827429,Stilstaand,323F5909-B7D0-4A77-AC74-D9EF1DFB812A,Natuurwerk,15-09-2022_scheps 42,3,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-16T10:33:54Z,Kris Meeus,2022-09-16,2022,scheps 39,Afvangst,13m,TRUE,51.119457,5.142542,51.121203306685466,5.146963439827429,Stilstaand,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,Natuurwerk,16-09-2022_scheps 39,10,Fuik 1,NA,NA,3,NA,NA,NA,2,NA,NA,180,dubbele fuik,3,0,2,5,1,3,0,2,5,NA,NA,NA
2022-09-16T09:00:11Z,Kris Meeus,2022-09-16,2022,scheps 41,Afvangst,13m,TRUE,51.120201,5.145482,51.121203306685466,5.146963439827429,Stilstaand,89FF8F2D-DE88-49E0-95F6-D0EA5A15D42F,Natuurwerk,16-09-2022_scheps 41,2,Fuik 1,NA,10,NA,1,NA,NA,NA,NA,NA,180,dubbele fuik,11,0,0,11,1,11,0,0,11,NA,NA,NA
2022-09-16T09:36:51Z,Kris Meeus,2022-09-16,2022,scheps 42,Afvangst,NA,TRUE,51.119898,5.145531,51.121203306685466,5.146963439827429,Stilstaand,323F5909-B7D0-4A77-AC74-D9EF1DFB812A,Natuurwerk,16-09-2022_scheps 42,3,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-20T10:42:35Z,NA,2022-09-20,2022,bergebeek 1,Afvangst,NA,TRUE,51.06658,4.769546,51.06861576702522,4.76623912599896,Stilstaand,A4760255-D2AE-4D89-BF0B-4E60ABC25410,Natuurpunt,20-09-2022_bergebeek 1,5,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-20T09:42:30Z,NA,2022-09-20,2022,hallaar 2,Afvangst,NA,TRUE,51.088213,4.752223,51.085896337950906,4.749965858592482,Stilstaand,4768A45A-E834-4347-93C9-F0CB9F9F36F1,Natuurpunt,20-09-2022_hallaar 2,2,Fuik 1,Niets,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-21T09:48:56Z,Michaël Merckx,2022-09-21,2022,hallaar 2,Afvangst,13m,TRUE,51.088213,4.752223,51.085896337950906,4.749965858592482,Stilstaand,4768A45A-E834-4347-93C9-F0CB9F9F36F1,Natuurpunt,21-09-2022_hallaar 2,1,Fuik 1,Niets,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-21T09:52:04Z,Michaël Merckx,2022-09-21,2022,hallaar 2,Afvangst,NA,TRUE,51.088213,4.752223,51.085896337950906,4.749965858592482,Stilstaand,4768A45A-E834-4347-93C9-F0CB9F9F36F1,Natuurpunt,21-09-2022_hallaar 2,2,Fuik 2,Niets,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-22T10:22:34Z,Michaël Merckx,2022-09-22,2022,hallaar 2,Afvangst,13m,TRUE,51.088213,4.752223,51.085896337950906,4.749965858592482,Stilstaand,4768A45A-E834-4347-93C9-F0CB9F9F36F1,Natuurpunt,22-09-2022_hallaar 2,1,Fuik 1,2 kuikens van waadvogel niet gekend dood,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-22T10:19:41Z,Michaël Merckx,2022-09-22,2022,hallaar 2,Afvangst,NA,TRUE,51.088213,4.752223,51.085896337950906,4.749965858592482,Stilstaand,4768A45A-E834-4347-93C9-F0CB9F9F36F1,Natuurpunt,22-09-2022_hallaar 2,2,Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-23T10:56:16Z,Michaël Merckx,2022-09-23,2022,hallaar 2,Afvangst,13m,TRUE,51.088213,4.752223,51.085896337950906,4.749965858592482,Stilstaand,4768A45A-E834-4347-93C9-F0CB9F9F36F1,Natuurpunt,23-09-2022_hallaar 2,1,Fuik 1,Niets,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-23T10:44:54Z,Michaël Merckx,2022-09-23,2022,hallaar 2,Afvangst,NA,TRUE,51.088213,4.752223,51.085896337950906,4.749965858592482,Stilstaand,4768A45A-E834-4347-93C9-F0CB9F9F36F1,Natuurpunt,23-09-2022_hallaar 2,2,Fuik 2,Niets,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-10-12T17:11:30Z,Michaël Merckx,2022-10-12,2022,steenkesloop 6,Afvangst,13m,TRUE,51.062943,4.802082,51.060935515480075,4.795721236945237,Stilstaand,0C4240E4-2E14-4631-9259-20492CB3FD01,Natuurpunt,12-10-2022_steenkesloop 6,2,Fuik 1,Niets,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-10-12T17:11:30Z,Michaël Merckx,2022-10-12,2022,steenkesloop 6,Afvangst,13m,TRUE,51.062943,4.802082,51.060935515480075,4.795721236945237,Stilstaand,0C4240E4-2E14-4631-9259-20492CB3FD01,Natuurpunt,12-10-2022_steenkesloop 6,2,Fuik 2,Niets,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
